cod_usuario,cod_produto,data_compra,quantidade,valor
2141,4,2020-06-06,13,765.7
3228,12,2021-07-28,17,1317.5
259,4,2020-08-08,17,1001.3
1304,17,2020-11-16,15,8761.5
3148,18,2020-05-21,2,15.8
2648,5,2019-09-01,13,5681
1440,13,2020-12-08,19,188.1
3045,9,2020-05-02,16,6225.6
2625,21,2020-05-11,11,65990.1
2612,14,2018-10-25,20,2779.8
756,7,2020-11-26,15,19507.35
1507,3,2019-07-31,11,22544.5
2547,10,2021-06-14,3,2099.7
165,8,2020-08-30,11,2415.27
1983,20,2021-04-15,12,1558.8
1525,10,2020-12-20,5,3499.5
3085,4,2020-04-08,20,1178
2258,7,2020-09-29,17,22108.33
1302,3,2020-05-10,1,2049.5
1184,13,2020-02-13,14,138.6
84,12,2021-03-03,6,465
2914,19,2019-12-25,3,7499.7
1410,1,2019-09-06,7,32136.3
1285,11,2020-09-09,8,399.2
693,20,2021-04-23,10,1299
2947,2,2021-03-04,1,1345.78
825,21,2021-07-17,13,77988.3
3319,4,2021-02-16,15,883.5
1498,17,2021-06-25,1,584.1
3217,13,2019-07-02,17,168.3
1617,17,2021-01-07,12,7009.2
382,14,2021-01-14,11,1528.89
990,21,2021-01-15,13,77988.3
3230,1,2020-11-30,1,4590.9
1704,10,2021-04-06,1,699.9
1923,13,2021-07-13,11,108.9
2901,18,2019-01-09,2,15.8
401,9,2021-03-20,15,5836.5
1390,19,2021-05-23,9,22499.1
2255,20,2021-04-09,1,129.9
2256,9,2021-01-23,7,2723.7
1150,11,2020-12-03,19,948.1
1684,10,2021-06-05,4,2799.6
30,15,2020-01-10,14,69.86
444,16,2021-03-19,12,60
3188,3,2019-05-14,4,8198
2311,17,2021-06-27,14,8177.4
2428,2,2021-06-29,18,24224.04
1793,9,2021-06-13,17,6614.7
2342,13,2020-12-23,13,128.7
250,2,2021-03-29,12,16149.36
2053,1,2021-01-01,3,13772.7
2998,11,2018-11-28,15,748.5
20,4,2020-02-07,16,942.4
1954,20,2021-07-30,3,389.7
3362,8,2020-02-07,5,1097.85
1711,9,2021-01-19,2,778.2
1228,18,2021-07-25,15,118.5
1315,12,2020-09-09,10,775
1896,4,2021-07-11,10,589
555,13,2021-03-09,20,198
1766,14,2021-07-28,3,416.97
1381,9,2021-05-12,19,7392.9
799,3,2021-06-16,16,32792
2938,3,2020-05-11,9,18445.5
802,17,2021-01-11,19,11097.9
2693,20,2019-09-25,13,1688.7
2671,18,2019-01-07,2,15.8
1517,20,2021-03-18,2,259.8
1328,10,2020-12-10,2,1399.8
1964,4,2020-09-13,6,353.4
888,18,2021-06-05,8,63.2
2552,14,2020-11-08,14,1945.86
1989,1,2020-02-26,9,41318.1
1012,6,2020-12-23,17,15298.3
1987,8,2021-07-26,1,219.57
2195,2,2021-07-08,4,5383.12
29,9,2021-07-31,13,5058.3
891,3,2021-06-24,8,16396
517,21,2020-10-04,6,35994.6
1688,7,2020-10-13,20,26009.8
881,7,2021-06-17,8,10403.92
2210,11,2020-11-03,3,149.7
440,9,2021-05-15,8,3112.8
1479,14,2020-11-21,13,1806.87
457,19,2020-05-05,20,49998
2392,15,2020-06-07,10,49.9
389,3,2021-06-07,5,10247.5
324,9,2021-06-23,2,778.2
3382,2,2019-08-09,20,26915.6
1102,4,2021-05-31,10,589
844,9,2021-07-29,11,4280.1
3327,16,2021-03-13,9,45
3326,11,2018-05-02,13,648.7
1751,1,2021-06-22,1,4590.9
3217,14,2020-05-31,20,2779.8
1972,11,2021-07-09,19,948.1
2636,18,2020-01-08,9,71.1
923,1,2020-08-28,1,4590.9
1292,13,2021-06-23,19,188.1
2255,15,2021-06-09,17,84.83
1413,13,2020-01-05,1,9.9
1260,2,2021-07-05,18,24224.04
2689,13,2021-05-13,6,59.4
2724,19,2019-08-05,5,12499.5
1603,4,2020-10-06,7,412.3
1277,13,2021-02-27,8,79.2
137,2,2020-12-08,7,9420.46
2555,13,2021-06-29,16,158.4
1491,14,2021-07-17,19,2640.81
1153,15,2021-07-06,17,84.83
2092,10,2020-06-16,13,9098.7
2937,20,2021-05-23,17,2208.3
2888,16,2019-12-12,16,80
2820,4,2019-06-14,9,530.1
2078,3,2021-07-02,17,34841.5
630,8,2020-02-20,6,1317.42
2671,10,2021-07-20,6,4199.4
1060,7,2020-07-02,8,10403.92
3127,2,2020-12-29,15,20186.7
149,5,2020-12-18,14,6118
1316,3,2019-08-22,12,24594
1795,18,2021-07-15,12,94.8
2825,5,2020-10-31,4,1748
2421,17,2019-12-19,18,10513.8
2085,5,2019-05-29,9,3933
1219,8,2020-09-23,5,1097.85
2576,9,2021-02-26,10,3891
324,3,2021-04-11,17,34841.5
2599,7,2021-06-17,3,3901.47
322,16,2021-03-25,20,100
1433,17,2020-05-03,16,9345.6
3082,9,2021-01-16,2,778.2
476,11,2021-06-14,8,399.2
1100,11,2021-06-20,2,99.8
199,14,2020-06-13,20,2779.8
2691,13,2021-04-08,3,29.7
384,17,2020-04-16,20,11682
3280,15,2020-09-08,10,49.9
204,8,2021-06-06,14,3073.98
903,2,2021-06-29,20,26915.6
463,11,2021-07-11,7,349.3
499,9,2021-07-28,15,5836.5
2263,18,2021-01-02,5,39.5
1573,14,2020-08-04,10,1389.9
1657,14,2021-06-03,20,2779.8
1610,1,2020-10-25,8,36727.2
238,17,2021-04-15,9,5256.9
1414,16,2021-05-31,8,40
1958,10,2020-09-15,8,5599.2
1643,15,2019-12-11,10,49.9
2270,16,2020-05-28,10,50
837,5,2021-06-30,5,2185
1757,2,2021-07-15,20,26915.6
1052,8,2020-11-07,7,1536.99
1603,1,2021-04-28,4,18363.6
3206,15,2020-12-25,10,49.9
3074,5,2021-07-22,19,8303
2249,5,2019-04-12,19,8303
3090,5,2020-05-06,19,8303
2981,19,2019-03-17,6,14999.4
908,13,2021-05-07,8,79.2
817,9,2021-02-26,6,2334.6
1111,10,2019-12-05,8,5599.2
2797,7,2020-07-08,2,2600.98
3307,14,2020-09-27,1,138.99
2302,5,2021-04-20,20,8740
1871,18,2020-11-09,12,94.8
659,15,2021-07-10,8,39.92
1525,19,2020-11-02,20,49998
3072,3,2019-10-05,7,14346.5
1106,4,2021-07-07,16,942.4
2229,15,2019-09-11,20,99.8
375,16,2020-12-23,3,15
1833,4,2018-12-22,5,294.5
3188,13,2018-05-26,6,59.4
3142,3,2020-06-11,4,8198
2383,8,2020-06-15,12,2634.84
578,15,2021-05-23,8,39.92
1483,12,2021-06-02,9,697.5
2741,7,2021-04-10,3,3901.47
868,4,2020-04-19,15,883.5
1979,15,2021-07-03,12,59.88
207,10,2019-12-01,12,8398.8
47,20,2021-07-10,13,1688.7
1324,7,2021-05-18,19,24709.31
552,11,2021-07-27,5,249.5
495,12,2021-07-10,15,1162.5
2311,3,2019-06-21,8,16396
3372,1,2020-09-03,11,50499.9
700,17,2020-02-28,11,6425.1
2588,2,2020-08-30,2,2691.56
3024,12,2020-10-23,8,620
1164,10,2020-05-29,11,7698.9
1319,18,2021-05-23,4,31.6
2603,14,2020-01-16,17,2362.83
697,20,2021-06-02,2,259.8
1443,19,2020-04-06,5,12499.5
2488,13,2021-02-07,19,188.1
1002,13,2021-04-01,13,128.7
2679,13,2021-06-13,14,138.6
203,15,2020-09-25,11,54.89
2860,16,2019-06-21,5,25
1053,5,2020-06-10,6,2622
3092,19,2019-10-20,20,49998
3002,4,2020-10-14,12,706.8
2967,11,2021-04-26,3,149.7
291,13,2019-12-20,2,19.8
1208,19,2020-11-09,3,7499.7
1540,8,2021-03-23,12,2634.84
3039,12,2021-01-15,1,77.5
207,4,2020-10-13,12,706.8
499,10,2021-07-20,17,11898.3
1456,18,2019-12-29,17,134.3
161,21,2019-12-25,2,11998.2
3285,20,2020-10-26,9,1169.1
2384,7,2020-10-30,4,5201.96
1718,9,2020-11-07,10,3891
2228,14,2020-11-19,15,2084.85
957,2,2021-05-30,7,9420.46
358,14,2020-11-13,20,2779.8
1358,19,2020-08-26,5,12499.5
1872,9,2020-11-03,5,1945.5
1703,8,2019-11-27,2,439.14
1641,14,2020-04-21,12,1667.88
3314,3,2020-02-18,1,2049.5
2420,6,2020-06-24,5,4499.5
2856,7,2020-07-03,1,1300.49
3229,21,2021-01-05,17,101984.7
1333,15,2020-09-05,10,49.9
306,10,2020-08-05,11,7698.9
1736,14,2021-06-30,16,2223.84
1506,19,2021-01-14,2,4999.8
290,17,2020-09-25,9,5256.9
162,20,2020-07-20,13,1688.7
1455,14,2021-05-21,1,138.99
1424,10,2021-07-09,12,8398.8
801,17,2021-06-30,13,7593.3
3181,18,2019-02-05,7,55.3
2178,16,2019-09-06,19,95
251,10,2021-07-17,1,699.9
1750,14,2020-05-04,2,277.98
2256,3,2021-03-04,6,12297
670,10,2019-04-04,16,11198.4
1040,17,2021-01-26,9,5256.9
491,21,2020-05-26,16,95985.6
1029,18,2021-07-26,19,150.1
2840,15,2020-10-08,3,14.97
828,4,2020-07-10,16,942.4
1405,1,2020-05-13,11,50499.9
1924,9,2021-06-02,12,4669.2
2021,20,2021-01-24,5,649.5
1983,17,2021-07-30,9,5256.9
796,18,2020-09-04,15,118.5
1148,13,2020-10-13,13,128.7
143,6,2021-04-19,15,13498.5
2621,10,2020-08-07,4,2799.6
1959,13,2021-07-17,7,69.3
1909,8,2021-05-14,1,219.57
3034,18,2021-02-15,12,94.8
2988,16,2020-03-12,12,60
3109,5,2019-09-15,10,4370
1755,9,2019-04-14,12,4669.2
1599,7,2020-11-26,5,6502.45
1668,15,2020-05-11,4,19.96
2723,3,2019-08-16,19,38940.5
1203,8,2021-07-20,3,658.71
60,15,2019-11-06,5,24.95
2078,12,2019-10-03,5,387.5
1908,3,2021-05-28,17,34841.5
1773,3,2021-07-29,14,28693
786,9,2020-12-31,18,7003.8
2277,18,2021-01-02,4,31.6
1514,1,2018-12-08,12,55090.8
1086,14,2021-06-16,6,833.94
592,15,2021-03-09,15,74.85
2476,9,2021-07-29,4,1556.4
1255,21,2020-11-22,1,5999.1
1245,11,2019-07-29,20,998
1427,6,2021-07-18,3,2699.7
1040,7,2021-01-05,20,26009.8
1054,15,2021-01-12,2,9.98
935,18,2020-11-13,3,23.7
1900,21,2021-03-07,5,29995.5
341,18,2021-06-06,5,39.5
1602,6,2021-01-20,2,1799.8
1562,15,2021-07-21,4,19.96
3216,10,2021-03-09,15,10498.5
138,11,2020-07-24,1,49.9
2571,10,2020-12-23,11,7698.9
3362,4,2019-12-02,8,471.2
87,1,2021-05-22,15,68863.5
1766,17,2021-07-30,3,1752.3
1736,15,2021-07-11,12,59.88
3218,21,2020-11-30,13,77988.3
3023,20,2020-10-01,16,2078.4
3161,20,2021-02-07,3,389.7
2646,1,2021-06-27,15,68863.5
2556,10,2021-02-16,18,12598.2
1975,4,2021-05-10,4,235.6
2417,3,2018-04-03,17,34841.5
94,20,2020-05-09,8,1039.2
144,19,2021-06-08,5,12499.5
2590,17,2020-05-30,13,7593.3
3285,13,2020-10-02,5,49.5
3344,3,2020-09-26,18,36891
2992,17,2019-03-27,18,10513.8
2001,8,2019-09-17,15,3293.55
952,9,2021-07-25,15,5836.5
3348,6,2019-09-08,10,8999
3300,9,2021-06-11,11,4280.1
1288,1,2021-01-23,10,45909
978,9,2021-07-27,9,3501.9
1688,15,2020-06-10,9,44.91
737,10,2021-06-30,8,5599.2
563,19,2021-03-28,11,27498.9
1880,21,2019-06-29,17,101984.7
136,12,2020-12-25,8,620
2115,2,2019-09-25,18,24224.04
3201,19,2020-08-08,3,7499.7
2388,5,2019-05-09,5,2185
1890,12,2020-11-28,8,620
599,11,2019-09-29,12,598.8
1007,14,2021-01-21,20,2779.8
1714,11,2021-07-30,14,698.6
889,16,2020-11-22,18,90
2607,3,2020-05-29,7,14346.5
424,19,2021-05-03,20,49998
2217,12,2019-11-28,8,620
1780,5,2020-12-07,20,8740
359,9,2021-03-26,5,1945.5
2796,13,2018-11-26,8,79.2
2708,7,2020-12-28,17,22108.33
2939,9,2020-03-07,10,3891
1702,13,2019-10-05,13,128.7
3026,17,2020-01-14,14,8177.4
1491,10,2021-07-06,14,9798.6
2472,10,2019-09-13,3,2099.7
410,18,2021-01-19,12,94.8
1487,12,2020-06-30,6,465
1172,9,2021-06-23,13,5058.3
2835,2,2021-05-21,14,18840.92
928,5,2021-05-17,7,3059
2394,16,2020-06-12,5,25
2212,12,2020-07-28,4,310
2759,9,2020-08-30,11,4280.1
3133,7,2021-04-01,8,10403.92
2308,21,2021-07-07,19,113982.9
1550,16,2019-09-11,18,90
361,15,2020-11-09,14,69.86
2730,19,2019-01-17,16,39998.4
1664,6,2020-03-22,18,16198.2
2333,2,2021-01-27,9,12112.02
2462,17,2021-01-08,15,8761.5
2174,1,2020-04-03,19,87227.1
1488,11,2021-02-08,14,698.6
697,5,2021-07-01,13,5681
1188,17,2020-07-23,9,5256.9
2612,15,2019-10-09,4,19.96
3046,15,2019-10-23,16,79.84
2288,2,2021-05-27,7,9420.46
769,2,2021-04-24,20,26915.6
1522,18,2021-07-14,17,134.3
1992,14,2020-02-12,19,2640.81
2509,16,2021-03-20,12,60
2636,2,2019-05-19,15,20186.7
2111,6,2021-05-30,6,5399.4
991,16,2020-06-08,15,75
2564,6,2021-04-15,18,16198.2
100,15,2021-04-13,3,14.97
1154,18,2020-05-09,17,134.3
1275,18,2021-03-25,9,71.1
1775,14,2021-04-07,5,694.95
553,1,2021-06-25,1,4590.9
2574,15,2021-06-27,6,29.94
1870,15,2019-12-31,2,9.98
2011,7,2020-12-27,20,26009.8
988,21,2019-07-04,14,83987.4
706,13,2020-01-26,6,59.4
3281,15,2019-09-30,20,99.8
1011,17,2020-09-02,12,7009.2
2573,19,2021-03-28,3,7499.7
2313,3,2021-07-26,6,12297
1360,3,2021-04-24,14,28693
1450,4,2020-06-26,5,294.5
2504,3,2020-12-20,6,12297
1183,9,2020-10-27,8,3112.8
35,6,2021-07-14,16,14398.4
342,8,2020-10-01,19,4171.83
428,16,2019-08-12,10,50
2162,21,2020-02-07,7,41993.7
234,12,2020-03-05,5,387.5
1158,4,2019-10-12,4,235.6
2978,2,2021-07-12,13,17495.14
827,7,2019-12-04,9,11704.41
2183,13,2020-01-05,4,39.6
13,11,2021-04-06,14,698.6
172,12,2021-06-11,1,77.5
1259,16,2021-03-28,18,90
123,18,2021-03-24,7,55.3
1728,16,2020-09-15,19,95
2175,16,2021-05-21,4,20
2785,20,2019-09-23,13,1688.7
2565,3,2018-09-16,18,36891
2134,8,2021-05-13,10,2195.7
44,3,2021-07-01,15,30742.5
3323,7,2020-02-06,9,11704.41
3266,7,2021-05-02,11,14305.39
3301,21,2021-07-10,18,107983.8
1381,2,2021-07-25,14,18840.92
1994,5,2020-07-19,9,3933
1918,1,2021-06-23,19,87227.1
3206,7,2019-12-20,16,20807.84
1645,21,2018-08-30,20,119982
2177,6,2021-03-22,7,6299.3
1923,5,2021-07-27,20,8740
2536,1,2019-05-26,6,27545.4
2056,16,2019-10-24,9,45
2478,9,2019-11-25,18,7003.8
1262,17,2021-07-05,4,2336.4
2040,19,2021-06-06,5,12499.5
1383,17,2021-06-25,19,11097.9
3069,6,2020-08-24,9,8099.1
2846,3,2020-09-12,19,38940.5
2,6,2021-05-11,18,16198.2
306,5,2020-05-05,12,5244
713,6,2021-02-10,8,7199.2
813,13,2021-03-05,18,178.2
2823,4,2019-12-17,14,824.6
1080,21,2020-05-21,19,113982.9
3152,18,2020-07-23,18,142.2
2059,2,2021-05-27,14,18840.92
3233,8,2021-02-28,8,1756.56
1346,9,2021-04-29,3,1167.3
223,6,2021-07-26,7,6299.3
3102,10,2019-10-05,3,2099.7
3088,14,2021-07-09,8,1111.92
347,6,2021-07-20,19,17098.1
2557,18,2020-12-31,16,126.4
934,18,2020-04-08,1,7.9
1831,4,2021-02-21,4,235.6
1449,20,2019-10-12,9,1169.1
401,14,2021-05-08,17,2362.83
3077,12,2020-07-09,8,620
1384,5,2021-07-14,7,3059
3296,17,2020-06-05,3,1752.3
435,2,2020-09-15,2,2691.56
967,7,2021-06-03,3,3901.47
447,21,2021-02-10,18,107983.8
191,13,2020-05-10,20,198
776,2,2021-07-19,10,13457.8
1624,1,2021-06-26,9,41318.1
1091,2,2021-05-17,2,2691.56
3230,11,2021-05-09,10,499
1965,16,2020-03-15,8,40
1846,21,2021-05-26,11,65990.1
373,21,2020-07-09,12,71989.2
1838,3,2021-04-16,12,24594
3403,8,2021-01-15,8,1756.56
2129,5,2021-07-25,10,4370
1085,10,2021-02-18,9,6299.1
3287,2,2020-10-24,11,14803.58
1298,1,2021-05-04,9,41318.1
217,10,2020-05-20,18,12598.2
219,11,2019-11-06,3,149.7
2501,13,2021-04-24,15,148.5
1826,15,2020-01-05,19,94.81
2893,10,2021-05-13,11,7698.9
1927,19,2020-12-24,10,24999
571,6,2020-05-28,3,2699.7
2012,11,2021-04-21,15,748.5
3165,6,2021-04-27,17,15298.3
3371,4,2020-11-12,2,117.8
1746,6,2020-09-22,4,3599.6
1114,3,2021-07-10,14,28693
1325,16,2020-03-10,7,35
173,21,2020-10-06,20,119982
170,3,2021-07-26,6,12297
111,12,2021-07-22,17,1317.5
1321,10,2021-03-07,3,2099.7
454,20,2021-05-25,20,2598
1194,16,2021-01-05,5,25
2880,16,2020-09-21,1,5
700,5,2020-11-15,5,2185
3182,16,2019-05-09,17,85
434,21,2021-07-10,15,89986.5
1841,18,2020-10-14,2,15.8
1263,8,2020-02-26,12,2634.84
1238,1,2020-10-14,4,18363.6
1264,13,2020-01-07,15,148.5
3187,13,2020-09-25,1,9.9
1499,6,2019-06-15,10,8999
350,3,2021-03-02,17,34841.5
1265,7,2020-01-07,2,2600.98
198,18,2020-09-09,18,142.2
2431,5,2021-07-30,14,6118
55,14,2021-02-03,7,972.93
708,20,2021-02-15,10,1299
2280,13,2020-07-16,4,39.6
2992,5,2019-08-24,9,3933
785,5,2021-01-15,15,6555
1954,12,2021-05-26,17,1317.5
2613,5,2020-09-24,1,437
155,2,2020-12-14,19,25569.82
3063,4,2020-03-15,7,412.3
37,13,2021-02-15,7,69.3
2145,13,2021-03-15,17,168.3
367,20,2020-09-04,8,1039.2
2919,5,2020-11-07,9,3933
2917,20,2020-10-18,14,1818.6
384,12,2021-07-01,13,1007.5
1323,9,2020-12-31,2,778.2
3407,21,2021-07-02,6,35994.6
1326,21,2021-05-24,14,83987.4
516,9,2021-07-23,18,7003.8
1610,10,2021-05-23,13,9098.7
2734,1,2019-06-25,3,13772.7
1618,17,2021-07-20,16,9345.6
1074,21,2020-12-16,14,83987.4
1975,5,2019-08-11,20,8740
1552,20,2021-01-06,9,1169.1
3101,4,2020-06-23,6,353.4
596,5,2021-07-04,4,1748
2940,13,2021-07-19,18,178.2
2821,1,2021-01-06,5,22954.5
2294,6,2020-04-25,17,15298.3
2652,6,2019-01-02,6,5399.4
425,19,2020-02-21,6,14999.4
314,9,2021-03-13,2,778.2
933,9,2020-04-14,2,778.2
1399,1,2020-09-12,6,27545.4
703,13,2021-07-29,15,148.5
2751,5,2019-11-28,20,8740
1511,16,2021-02-21,8,40
1203,10,2021-07-21,6,4199.4
2417,19,2021-04-03,18,44998.2
579,20,2019-09-05,6,779.4
1048,7,2021-07-28,17,22108.33
1541,18,2020-03-17,5,39.5
1621,8,2020-12-11,17,3732.69
281,20,2020-07-11,19,2468.1
1945,9,2021-01-16,7,2723.7
1973,3,2019-08-21,7,14346.5
840,19,2020-05-24,16,39998.4
576,1,2021-03-25,15,68863.5
1828,18,2019-06-13,20,158
241,2,2021-06-18,6,8074.68
998,18,2019-07-28,3,23.7
757,21,2020-03-16,3,17997.3
1294,19,2020-12-31,11,27498.9
2453,7,2020-10-21,20,26009.8
228,9,2021-07-14,7,2723.7
2131,7,2021-01-05,13,16906.37
3082,18,2021-03-10,19,150.1
3275,12,2020-09-16,8,620
2858,11,2021-05-08,11,548.9
1977,12,2021-05-30,2,155
1822,21,2020-08-20,14,83987.4
1045,16,2020-03-19,14,70
1426,9,2020-10-30,14,5447.4
178,9,2021-07-07,2,778.2
2975,4,2021-06-19,19,1119.1
1002,9,2019-07-12,12,4669.2
1742,18,2020-04-29,15,118.5
3161,11,2019-08-06,13,648.7
422,17,2020-09-16,4,2336.4
3050,9,2020-08-01,4,1556.4
1914,5,2020-08-28,3,1311
236,18,2020-02-06,13,102.7
1070,14,2021-07-01,10,1389.9
448,5,2021-05-14,16,6992
3176,14,2021-03-21,6,833.94
486,13,2020-12-08,18,178.2
2212,20,2021-02-10,18,2338.2
618,14,2020-11-16,12,1667.88
1103,3,2021-07-17,6,12297
2872,4,2020-10-09,11,647.9
175,14,2021-02-02,13,1806.87
2578,13,2020-10-16,10,99
2236,5,2021-05-28,3,1311
2779,9,2021-02-24,19,7392.9
1865,13,2021-04-01,13,128.7
126,6,2021-05-05,2,1799.8
3048,14,2021-06-01,12,1667.88
2496,19,2021-01-25,15,37498.5
65,9,2021-06-29,1,389.1
2472,3,2021-03-30,2,4099
2545,16,2020-11-10,5,25
2729,17,2021-04-04,5,2920.5
2962,13,2020-12-05,10,99
2812,16,2021-01-07,20,100
2053,7,2020-10-01,15,19507.35
1003,21,2021-05-17,3,17997.3
595,1,2021-05-30,8,36727.2
1373,4,2021-05-24,10,589
688,19,2020-01-08,20,49998
853,19,2020-02-25,11,27498.9
248,20,2021-06-08,5,649.5
693,8,2021-05-05,9,1976.13
1069,9,2021-02-26,4,1556.4
3294,5,2021-06-29,4,1748
1676,5,2021-07-11,7,3059
3303,17,2019-06-11,18,10513.8
2070,19,2021-02-08,6,14999.4
1474,6,2020-12-07,5,4499.5
177,11,2021-02-25,15,748.5
1109,4,2020-12-28,9,530.1
2379,9,2019-04-21,13,5058.3
2039,16,2019-06-20,19,95
1246,14,2019-09-19,8,1111.92
580,17,2020-06-14,4,2336.4
2738,12,2020-12-24,3,232.5
764,5,2020-02-17,7,3059
3082,20,2021-05-16,10,1299
1636,6,2019-04-02,19,17098.1
3065,6,2021-03-22,18,16198.2
2941,20,2021-06-29,18,2338.2
2424,19,2019-09-21,9,22499.1
2630,16,2019-12-15,16,80
428,5,2019-08-21,10,4370
2633,2,2020-11-20,12,16149.36
3363,5,2021-07-13,20,8740
523,5,2021-04-09,11,4807
101,18,2021-06-11,1,7.9
2021,3,2020-08-01,12,24594
1499,18,2020-09-20,8,63.2
2357,14,2019-12-03,1,138.99
2021,16,2020-06-28,3,15
3407,15,2021-06-04,12,59.88
716,21,2020-10-16,9,53991.9
1970,5,2020-10-09,10,4370
1000,17,2021-04-28,3,1752.3
1644,6,2021-06-19,18,16198.2
944,20,2021-02-08,2,259.8
2394,17,2020-05-22,12,7009.2
3032,18,2020-01-15,9,71.1
2349,21,2021-06-26,10,59991
448,5,2021-02-13,17,7429
51,10,2019-04-11,12,8398.8
2996,3,2021-06-16,11,22544.5
1641,17,2020-11-26,7,4088.7
924,2,2021-06-18,13,17495.14
3330,16,2021-04-15,20,100
2689,2,2021-06-21,15,20186.7
2211,11,2020-10-14,18,898.2
2478,14,2018-10-02,1,138.99
3336,3,2021-07-29,5,10247.5
2570,6,2021-02-24,15,13498.5
2549,20,2020-09-23,5,649.5
2556,20,2019-12-30,9,1169.1
332,1,2020-02-12,3,13772.7
2175,15,2021-06-05,1,4.99
693,9,2021-06-18,14,5447.4
1364,5,2020-06-11,10,4370
2207,13,2020-03-31,13,128.7
2737,10,2021-03-24,14,9798.6
3138,19,2019-01-19,3,7499.7
15,7,2021-07-01,13,16906.37
1842,15,2021-03-02,5,24.95
388,16,2021-05-18,14,70
2145,9,2018-09-30,12,4669.2
2982,12,2020-10-14,2,155
2216,1,2021-02-28,15,68863.5
743,3,2020-12-31,18,36891
2698,9,2019-07-29,19,7392.9
286,18,2021-05-03,11,86.9
569,2,2021-03-04,6,8074.68
1803,3,2021-01-08,10,20495
1255,18,2020-04-19,11,86.9
2458,4,2020-12-26,5,294.5
2358,19,2019-10-21,14,34998.6
2461,18,2021-01-09,3,23.7
3098,15,2021-03-01,13,64.87
2662,15,2021-07-19,17,84.83
1243,20,2021-04-03,2,259.8
1863,9,2021-06-14,8,3112.8
344,18,2020-09-04,12,94.8
1284,20,2021-05-16,6,779.4
1394,12,2020-06-29,9,697.5
2502,17,2020-11-20,16,9345.6
3144,6,2021-05-07,13,11698.7
548,15,2021-07-22,8,39.92
3345,21,2021-07-04,10,59991
471,7,2021-05-21,17,22108.33
725,7,2019-12-15,20,26009.8
1055,1,2020-09-12,17,78045.3
382,9,2021-07-01,12,4669.2
2616,10,2021-05-16,16,11198.4
871,4,2020-07-15,1,58.9
812,2,2020-01-01,13,17495.14
2973,1,2020-11-05,2,9181.8
1797,10,2021-07-13,10,6999
1989,6,2019-01-16,5,4499.5
1022,12,2021-06-23,4,310
88,9,2021-03-19,6,2334.6
1048,3,2021-05-23,4,8198
544,6,2021-03-24,10,8999
2822,5,2021-03-24,3,1311
109,12,2021-07-29,13,1007.5
1708,9,2020-03-15,1,389.1
1417,5,2021-04-09,11,4807
1114,11,2020-06-23,9,449.1
339,17,2021-04-23,12,7009.2
1160,15,2021-07-26,2,9.98
1959,21,2021-07-29,7,41993.7
2391,10,2020-12-29,16,11198.4
1136,15,2020-04-05,6,29.94
158,9,2021-07-21,19,7392.9
1636,19,2018-11-12,20,49998
615,10,2021-04-10,8,5599.2
2915,15,2021-03-04,18,89.82
1439,2,2020-09-30,16,21532.48
1111,9,2019-08-09,15,5836.5
1406,9,2021-03-25,20,7782
1464,11,2021-05-24,13,648.7
2453,12,2020-05-01,11,852.5
2029,2,2020-01-01,15,20186.7
1537,8,2021-05-10,8,1756.56
2642,1,2021-07-25,6,27545.4
3179,16,2021-06-08,2,10
2112,20,2021-03-24,19,2468.1
2028,2,2019-07-05,4,5383.12
2898,7,2020-08-05,3,3901.47
33,11,2021-07-21,3,149.7
2457,8,2019-04-08,14,3073.98
1902,12,2021-02-18,9,697.5
1710,2,2020-11-30,7,9420.46
314,8,2021-05-21,4,878.28
2303,19,2020-02-24,12,29998.8
654,1,2020-10-08,16,73454.4
1758,5,2021-03-09,7,3059
254,18,2021-03-11,10,79
1790,12,2020-09-13,19,1472.5
1096,2,2021-07-17,14,18840.92
1963,15,2018-04-13,4,19.96
2818,11,2020-05-13,9,449.1
41,18,2020-01-23,11,86.9
1883,19,2020-07-28,8,19999.2
2250,9,2020-02-14,7,2723.7
1118,7,2021-07-22,1,1300.49
1234,20,2020-09-29,5,649.5
2533,12,2020-12-17,16,1240
1110,17,2021-07-05,11,6425.1
3275,6,2020-04-08,4,3599.6
1078,19,2020-06-24,18,44998.2
2147,15,2021-06-16,13,64.87
1998,4,2020-09-04,3,176.7
1150,18,2020-12-19,18,142.2
736,19,2020-07-19,17,42498.3
2991,21,2020-08-13,1,5999.1
1919,3,2021-07-09,14,28693
1830,14,2020-06-28,17,2362.83
1145,3,2020-05-21,1,2049.5
252,2,2021-05-24,10,13457.8
745,5,2019-11-30,5,2185
958,2,2021-07-02,11,14803.58
2432,14,2020-09-05,4,555.96
51,16,2020-03-31,1,5
2488,12,2021-02-19,3,232.5
178,18,2021-06-25,16,126.4
1838,6,2020-07-22,7,6299.3
1964,13,2020-08-25,20,198
1097,15,2021-06-04,8,39.92
2836,1,2021-01-12,3,13772.7
391,8,2020-10-05,4,878.28
2577,6,2020-07-26,4,3599.6
2771,10,2019-01-01,5,3499.5
1791,6,2021-06-12,16,14398.4
3292,18,2021-07-27,17,134.3
905,10,2021-01-07,17,11898.3
1009,4,2020-04-29,5,294.5
1688,15,2020-08-28,3,14.97
1931,1,2018-12-21,16,73454.4
1595,11,2020-12-05,7,349.3
2469,11,2020-10-02,4,199.6
1345,3,2021-01-07,19,38940.5
50,11,2021-07-22,16,798.4
1009,10,2020-03-06,5,3499.5
